image	score	reason	label	gemini_text	local_path
/images/UzpfSTYxNTc4MTAyNTI2NzkwOlZLOjI3MTcwMzk0NjMyNjAyNjI2_5.jpg	0.055848	insufficient_textual_agreement	"心经 

色即是空，空即是色：

一切物质现象（色）都是因缘和合而生的虚幻表象，本质上是无常和无自性的（空）；而这虚幻表象的背后，正蕴含着真实的空性原理，二者互为一体，密不可分。"	"照
見
五
蘊
皆
空
度
一
切
苦
厄
舍
利
子
是
舍
利
子
是
諸
法
空
相
不
生
不
滅
不
身
意
無
色
聲
香
味
觸
法
無
眼
界
乃
至
苦
集
滅
道
無
智
亦
無
得
以
無
所
得
故
怖
遠
離
顛
倒
夢
想
究
竟
涅
槃
三
世
諸
波
羅
蜜
多
故
得
阿
耨
多
羅
三
藐
三
菩
提
咒
即
說
咒
曰
揭
諦
揭
諦
波
羅
揭
諦
諸
諦
無
羅
波
羅
丙午夏至
弟子
林
柚
邕
敬"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTYxNTc4MTAyNTI2NzkwOlZLOjI3MTcwMzk0NjMyNjAyNjI2_5.jpg
/images/UzpfSTEwMDAyNjM3MTkyMzYyODpWSzoyNzE0Mjk3NjMwODY3Nzc5Mg==_1.jpg	0.0	gemini_blank	"有機每日習字
6／21／2026"		/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAyNjM3MTkyMzYyODpWSzoyNzE0Mjk3NjMwODY3Nzc5Mg==_1.jpg
/images/UzpfSTYxNTY5NjY3NzQwNDM0OlZLOjI3MTQ3NjIyNzU4MjEzMTQ3_1.jpg	0.086026	insufficient_textual_agreement	似乎學會了乾隆的字？	"妙法蓮華經卷第千萬
億佛而昧佛家理淪温
婆羅薩勇氣真我个性
尼善有人行人昧善沈过
排字沈辽沈认真沈辽东
利白佛沈字真我个性舒
怪真有遥沈循环往复来
真不负仍来不负仰使我
色痛快逍遥法乾隆快雪
利以书奉持一"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTYxNTY5NjY3NzQwNDM0OlZLOjI3MTQ3NjIyNzU4MjEzMTQ3_1.jpg
/images/UzpfSTEwMDAwNDY3ODcxMTEyOTpWSzoyNzE1MDY1OTQ3NzkwOTQ3NQ==_0.jpg	0.0	short_text_not_exact	今日習字	"夏
至"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwNDY3ODcxMTEyOTpWSzoyNzE1MDY1OTQ3NzkwOTQ3NQ==_0.jpg
/images/UzpfSTYxNTY5NjY3NzQwNDM0OlZLOjI3MTQ3NjIyNzU4MjEzMTQ3_2.jpg	0.082171	insufficient_textual_agreement	似乎學會了乾隆的字？	"怪真有遥沈循环往復来
真不負如来不負卿使我
色痛快逍遥法乾隆快雪
和此佛来時金剛若干福歌
於白銀金剛銀色稠色味
奪人師欠減度浄尼佛葉
瑞大小相称像乾隆御使
金銀潤澄心堂大小相称手
青蓮另一种玩法"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTYxNTY5NjY3NzQwNDM0OlZLOjI3MTQ3NjIyNzU4MjEzMTQ3_2.jpg
/images/UzpfSTYxNTY5NjY3NzQwNDM0OlZLOjI3MTQ3NjIyNzU4MjEzMTQ3_0.jpg	0.086637	insufficient_textual_agreement	似乎學會了乾隆的字？	"妙法蓮華經卷第千萬
億佛而時佛家理論温
婆羅薩勇氣真我个性
尼善有人行人昧善沈辽
排字沈辽沈认真沈辽东
利白佛沈沈字真我个性舒
怪真有遥沈偏环往復来
真不負如来不負仰使我
色痛快逍遥法乾隆快雪
所以事"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTYxNTY5NjY3NzQwNDM0OlZLOjI3MTQ3NjIyNzU4MjEzMTQ3_0.jpg
/images/UzpfSTEwMDAyNjM3MTkyMzYyODpWSzoyNzE2Njg0Njc1NjI5MDc0Nw==_2.jpg	0.0	gemini_blank	"有機每日習字
6／23／2026"		/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAyNjM3MTkyMzYyODpWSzoyNzE2Njg0Njc1NjI5MDc0Nw==_2.jpg
/images/UzpfSTEwMDAwMDY5NDUzNzk4MDpWSzoyNzE1OTk4NjQxMDMxMDExNQ==_3.jpg	0.176724	insufficient_textual_agreement	晚習草~懷素.自敘帖	"懷素家本長沙
幼而事佛禪
之暇頗好筆
翰然恨未能
遠覩前人之
奇跡所與遊
者皆當代名
公遺編絕簡
往往涉獵及
居前輩行放
客有自桂陽
來者示我顏
尚書庶子真
卿自敘帖後
有許副使以
王右軍虞世
南真跡時收
得之方知古
人筆意其後
縱意所如夕
痛便若大澤
之遇狂風又
云壯士拔山
伸勁鐵朱處
士安之奪九
度後如以竹
毫降九度又
如以漆下折
深估冬寒至
若師祖張公
草聖幽深寬
處雖不及偏
差若有餘一
等耳此生足矣
已以橫示羣
臣皆驚避日
親者如堵防
禦入室實推
至歎不可名
代前亦云非
此無以行世
希代寶玩以
所謂超凡入
聖深得狂草
意名無虛授
真卿又云張
老三寫又再
寫至今無人
能及許副使
云狂草至此
終矣雖有巧
思無所施人
亦不能複為
之此其得意
時筆法奇逸
殆非力學可
致真卿又為
此敘其辭云
志在新奇無
定則古瘦漓
纚半無墨或
其形勢詭異
以其橫緇無
所避也後有
李御史陽冰
記云字
信安司勳郎
陸展
丙午夏出游閱書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDY5NDUzNzk4MDpWSzoyNzE1OTk4NjQxMDMxMDExNQ==_3.jpg
/images/UzpfSTEwMDAwMDY5NDUzNzk4MDpWSzoyNzE1OTk4NjQxMDMxMDExNQ==_5.jpg	0.0	insufficient_textual_agreement	晚習草~懷素.自敘帖	"二老何以得名歟
似此橫飛層逼底遊人
或且三疊之說而莫收何
以入室之賓操而莫適呢
前不足顧名後以時逼急
若不後顧何以得速乎
前逆之盡以得名速
那也奮怒之搏勢入乎
深勇氣風群海波吉
若向急流動極堆流
左右力又何可再吾何得
王都逼迫終然幾
杜陵什士挽口仲勢磯
朱丈士通元竟以唯若
滿室何宗未只吾無說
人孰非於只客突
再之皆此机之也時
人得之流也順示為
也手實言理便以便
故以何可後又且話
矣老担名老野陸兹
学不易得这理吉赤我
吾無空名太疲閣得
皆若空朱得守為三
り後人或若得事從
大仿古于木若得古説
配修後說字人足以法
中以得言其初不言法
哀道男於智古病古言
無本不旅男中李显記
川三老智海賀張林子
萬守"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDY5NDUzNzk4MDpWSzoyNzE1OTk4NjQxMDMxMDExNQ==_5.jpg
/images/UzpfSTY3MTc0OTU2NDpWSzoyNzE1Mjg3MTcyNzY4ODI1MA==_4.jpg	0.262232	insufficient_textual_agreement	"#篆書 #銅器拓片釋義 #新莽嘉量 #不僅書法

漢 新莽嘉量（新嘉量）
******************************************************
「新莽嘉量」是西元9年新朝頒佈的標準量器，由劉歆設計，現藏於臺北故宮博物院‌。它是王莽度量衡改革的實物見證，被譽為「國之瑰寶」。‌‌

*「王莽篡漢」：（西漢）漢元帝皇后王政君，皆以外戚輔政，輔佐了四個皇帝。外戚王莽憑藉姑母王政君，廣結名士和將相大臣，深得人心，來投奔他的，不論遠近、出身，一概收用，讓他們做官。為了收買人心，自己的生活十分儉樸，把封邑的錢和糧，都贈送出去，籠絡人心。漢哀帝死後，王莽官居大司馬，以太后名義執掌軍政大權，立漢平帝，並把自己的女兒嫁給漢平帝做皇后，漸漸在朝中大權獨攬。元始五年（西元5年），漢平帝死，王莽指使同黨向太皇太后王政君上書，要求讓他代天子臨朝。王政君無奈，只有順從要求，由王莽攝政，稱為「攝皇帝」。元始6年，王莽改年號為「居攝元年」；三月，王莽立年僅兩歲的劉嬰為皇太子，號稱「孺子嬰」，以效仿周公攝政舊事，為代漢做準備。
王莽開中國歷史上通過「符命」禪讓作皇帝的先河（王莽代漢稱帝符命圖讖出現。梓潼人哀章製作銅匱，內有《天帝行璽金匱圖》、《赤帝行璽某傳予黃帝金策書》，偽託漢高祖遺命，令王莽稱帝）；於是王莽到高帝祠廟接受銅匱，戴上王冠覲見太皇太后，坐在未央宮，定國號為「新」，改長安為常安，作為「新朝」都城。至此，西漢滅亡，王莽達到了他的托古改制（包括土地改革、币制改革、商业改革和官名县名改革）、篡漢自立的政治野心。

王莽（生卒年不詳），字雅叔，西漢天水郡（今甘肅省天水市）人。幼年習武，年長後從軍，曾參與討伐匈奴之戰，後入朝宿衛皇宮。至始元元年（前86）昭帝劉弗陵繼立後，王莽升任衛尉（九卿之一），主掌皇宮警衛，深得輔政大將軍霍光信任。
*********************************************************
「嘉量」是中國古代標準量器。據《周禮·考工記》載：「栗氏為量，改煎金錫則不耗，不耗然後權之；權之然後准之；准之然後量之；量之以為鬴。深尺，內方尺而圜。其外，其實一鬴，其臀一寸，其實一豆；其耳三寸，其實一升。重一鈞。其聲中黃鐘之宮。槩而不稅。」其銘曰：「時文思索，允臻其極，嘉量既成，以觀四國，永啟厥後，茲器維則。」這是最早記載「嘉量」的文獻。「新莽嘉量」根據上述記載，以「黃鐘律」為基準設計，並採用圓周率（約3.1547），作為王莽推行度量衡改革的標準器，其精密鑄造工藝和完整保存狀態為研究漢代計量制度提供實物依據。
********************************************************
「新莽嘉量」採用五量一體結構，主體包含「斛、斗、升、合、龠」五個容量單位元，其進制體系：2龠等於1合，10合等於1升，10升等於1斗，10斗等於1斛。「斛」容積達1620立方寸（約20097.5毫升）。
銅器，高25.6公分，圓筒形，樸素無飾。器身外鑄有249字銘文，分別記述度量衡改革詔令及容積計算方法，採用「垂腳方正」（筆劃下部拖長）小篆字體書寫，形成獨特書寫特徵。
*器身正中的圓柱體的上部為「斛」，下部為「斗」，左耳為「升」，右耳上截為「合」，下截為「龠」。

新莽度量衡器屢見於考古發現，山東鄒城邾國故城遺址的漢代水井出土有新莽銅衡（J3：39）、銅權（J3：49）、方版（J3：40、41）等，其詔書銘文與嘉量所載內容相同（另文）。
************************************************************
銘文:
黃帝初祖，德帀于虞。虞帝始祖，德帀于新。歲在大樑，龍集戊辰。戊辰直定，天命有民。據土德受，正號既真。改正建丑，長壽隆崇。同律度量衡，稽當前人。龍在己巳，歲次實沉。初班天下，萬國永遵。子子孫孫，享傳億年。

釋義：
黃帝是我的初祖，他的美德彙集到虞帝，虞帝是我的先祖，他的美德又輾轉彙集到了新朝。戊辰年（西漢初始元年，西元8年）歲星（木星）運行到了大樑之次，北斗星的斗柄正指向蒼龍星系，天下安定，上天命我繼承漢代的天下，擁有所有的臣民，於是建立國號，即真天子位，以建醜之月作為歲首，社稷長壽興隆。制定統一的度量衡標準，考察精細且合乎前人的制度，在歲星運行到實沉之次的己巳年 （新朝始建國元年，西元9年），把新朝的度量衡制詔告天下，令各郡國遵照執行，讓子孫後世，享有天下，而傳之於億年萬代。
****************************************************
附：羅振玉臨新莽嘉量銘文
羅振玉（1866—1940），初名寶鈺（振鈺），字式如、叔蘊、叔言，號雪堂，晚號貞松老人、松翁。祖籍浙江省上虞縣永豐鄉，出生于江蘇省淮安。中國近代農學家、教育家、考古學家、金石學家、敦煌學家、目錄學家、校勘學家、古文字學家。

羅振玉一生著作達189種，校刊書籍642種。編著有《貞松堂歷代名人法書》《高昌壁畫精華》《殷墟書契》《殷墟書契菁華》《三代吉金文存》等。"	"新莽嘉量
五量一體
斛
升
合
龠
斗"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTY3MTc0OTU2NDpWSzoyNzE1Mjg3MTcyNzY4ODI1MA==_4.jpg
/images/UzpfSTY3MTc0OTU2NDpWSzoyNzE1Mjg3MTcyNzY4ODI1MA==_2.jpg	0.262232	insufficient_textual_agreement	"#篆書 #銅器拓片釋義 #新莽嘉量 #不僅書法

漢 新莽嘉量（新嘉量）
******************************************************
「新莽嘉量」是西元9年新朝頒佈的標準量器，由劉歆設計，現藏於臺北故宮博物院‌。它是王莽度量衡改革的實物見證，被譽為「國之瑰寶」。‌‌

*「王莽篡漢」：（西漢）漢元帝皇后王政君，皆以外戚輔政，輔佐了四個皇帝。外戚王莽憑藉姑母王政君，廣結名士和將相大臣，深得人心，來投奔他的，不論遠近、出身，一概收用，讓他們做官。為了收買人心，自己的生活十分儉樸，把封邑的錢和糧，都贈送出去，籠絡人心。漢哀帝死後，王莽官居大司馬，以太后名義執掌軍政大權，立漢平帝，並把自己的女兒嫁給漢平帝做皇后，漸漸在朝中大權獨攬。元始五年（西元5年），漢平帝死，王莽指使同黨向太皇太后王政君上書，要求讓他代天子臨朝。王政君無奈，只有順從要求，由王莽攝政，稱為「攝皇帝」。元始6年，王莽改年號為「居攝元年」；三月，王莽立年僅兩歲的劉嬰為皇太子，號稱「孺子嬰」，以效仿周公攝政舊事，為代漢做準備。
王莽開中國歷史上通過「符命」禪讓作皇帝的先河（王莽代漢稱帝符命圖讖出現。梓潼人哀章製作銅匱，內有《天帝行璽金匱圖》、《赤帝行璽某傳予黃帝金策書》，偽託漢高祖遺命，令王莽稱帝）；於是王莽到高帝祠廟接受銅匱，戴上王冠覲見太皇太后，坐在未央宮，定國號為「新」，改長安為常安，作為「新朝」都城。至此，西漢滅亡，王莽達到了他的托古改制（包括土地改革、币制改革、商业改革和官名县名改革）、篡漢自立的政治野心。

王莽（生卒年不詳），字雅叔，西漢天水郡（今甘肅省天水市）人。幼年習武，年長後從軍，曾參與討伐匈奴之戰，後入朝宿衛皇宮。至始元元年（前86）昭帝劉弗陵繼立後，王莽升任衛尉（九卿之一），主掌皇宮警衛，深得輔政大將軍霍光信任。
*********************************************************
「嘉量」是中國古代標準量器。據《周禮·考工記》載：「栗氏為量，改煎金錫則不耗，不耗然後權之；權之然後准之；准之然後量之；量之以為鬴。深尺，內方尺而圜。其外，其實一鬴，其臀一寸，其實一豆；其耳三寸，其實一升。重一鈞。其聲中黃鐘之宮。槩而不稅。」其銘曰：「時文思索，允臻其極，嘉量既成，以觀四國，永啟厥後，茲器維則。」這是最早記載「嘉量」的文獻。「新莽嘉量」根據上述記載，以「黃鐘律」為基準設計，並採用圓周率（約3.1547），作為王莽推行度量衡改革的標準器，其精密鑄造工藝和完整保存狀態為研究漢代計量制度提供實物依據。
********************************************************
「新莽嘉量」採用五量一體結構，主體包含「斛、斗、升、合、龠」五個容量單位元，其進制體系：2龠等於1合，10合等於1升，10升等於1斗，10斗等於1斛。「斛」容積達1620立方寸（約20097.5毫升）。
銅器，高25.6公分，圓筒形，樸素無飾。器身外鑄有249字銘文，分別記述度量衡改革詔令及容積計算方法，採用「垂腳方正」（筆劃下部拖長）小篆字體書寫，形成獨特書寫特徵。
*器身正中的圓柱體的上部為「斛」，下部為「斗」，左耳為「升」，右耳上截為「合」，下截為「龠」。

新莽度量衡器屢見於考古發現，山東鄒城邾國故城遺址的漢代水井出土有新莽銅衡（J3：39）、銅權（J3：49）、方版（J3：40、41）等，其詔書銘文與嘉量所載內容相同（另文）。
************************************************************
銘文:
黃帝初祖，德帀于虞。虞帝始祖，德帀于新。歲在大樑，龍集戊辰。戊辰直定，天命有民。據土德受，正號既真。改正建丑，長壽隆崇。同律度量衡，稽當前人。龍在己巳，歲次實沉。初班天下，萬國永遵。子子孫孫，享傳億年。

釋義：
黃帝是我的初祖，他的美德彙集到虞帝，虞帝是我的先祖，他的美德又輾轉彙集到了新朝。戊辰年（西漢初始元年，西元8年）歲星（木星）運行到了大樑之次，北斗星的斗柄正指向蒼龍星系，天下安定，上天命我繼承漢代的天下，擁有所有的臣民，於是建立國號，即真天子位，以建醜之月作為歲首，社稷長壽興隆。制定統一的度量衡標準，考察精細且合乎前人的制度，在歲星運行到實沉之次的己巳年 （新朝始建國元年，西元9年），把新朝的度量衡制詔告天下，令各郡國遵照執行，讓子孫後世，享有天下，而傳之於億年萬代。
****************************************************
附：羅振玉臨新莽嘉量銘文
羅振玉（1866—1940），初名寶鈺（振鈺），字式如、叔蘊、叔言，號雪堂，晚號貞松老人、松翁。祖籍浙江省上虞縣永豐鄉，出生于江蘇省淮安。中國近代農學家、教育家、考古學家、金石學家、敦煌學家、目錄學家、校勘學家、古文字學家。

羅振玉一生著作達189種，校刊書籍642種。編著有《貞松堂歷代名人法書》《高昌壁畫精華》《殷墟書契》《殷墟書契菁華》《三代吉金文存》等。"	"新莽嘉量
五量一體
斛
升
合
龠
斗"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTY3MTc0OTU2NDpWSzoyNzE1Mjg3MTcyNzY4ODI1MA==_2.jpg
/images/UzpfSTEwMDAyNjM3MTkyMzYyODpWSzoyNzE0Mjk3NjMwODY3Nzc5Mg==_3.jpg	0.0	gemini_blank	"有機每日習字
6／21／2026"		/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAyNjM3MTkyMzYyODpWSzoyNzE0Mjk3NjMwODY3Nzc5Mg==_3.jpg
/images/UzpfSTEwMDAyNjM3MTkyMzYyODpWSzoyNzE2Njg0Njc1NjI5MDc0Nw==_1.jpg	0.0	gemini_blank	"有機每日習字
6／23／2026"		/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAyNjM3MTkyMzYyODpWSzoyNzE2Njg0Njc1NjI5MDc0Nw==_1.jpg
/images/UzpfSTEwMDAyNjM3MTkyMzYyODpWSzoyNzE0Mjk3NjMwODY3Nzc5Mg==_5.jpg	0.0	insufficient_textual_agreement	"有機每日習字
6／21／2026"	"張
孝
祥
憶當年
周
與
謝
富
春
秋
小
喬
初
嫁
香
囊
未
解
勳
業
放
優
遊
丙
子
夏
清
雅"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAyNjM3MTkyMzYyODpWSzoyNzE0Mjk3NjMwODY3Nzc5Mg==_5.jpg
/images/UzpfSTY3MTc0OTU2NDpWSzoyNzE1Mjg3MTcyNzY4ODI1MA==_1.jpg	0.070916	insufficient_textual_agreement	"#篆書 #銅器拓片釋義 #新莽嘉量 #不僅書法

漢 新莽嘉量（新嘉量）
******************************************************
「新莽嘉量」是西元9年新朝頒佈的標準量器，由劉歆設計，現藏於臺北故宮博物院‌。它是王莽度量衡改革的實物見證，被譽為「國之瑰寶」。‌‌

*「王莽篡漢」：（西漢）漢元帝皇后王政君，皆以外戚輔政，輔佐了四個皇帝。外戚王莽憑藉姑母王政君，廣結名士和將相大臣，深得人心，來投奔他的，不論遠近、出身，一概收用，讓他們做官。為了收買人心，自己的生活十分儉樸，把封邑的錢和糧，都贈送出去，籠絡人心。漢哀帝死後，王莽官居大司馬，以太后名義執掌軍政大權，立漢平帝，並把自己的女兒嫁給漢平帝做皇后，漸漸在朝中大權獨攬。元始五年（西元5年），漢平帝死，王莽指使同黨向太皇太后王政君上書，要求讓他代天子臨朝。王政君無奈，只有順從要求，由王莽攝政，稱為「攝皇帝」。元始6年，王莽改年號為「居攝元年」；三月，王莽立年僅兩歲的劉嬰為皇太子，號稱「孺子嬰」，以效仿周公攝政舊事，為代漢做準備。
王莽開中國歷史上通過「符命」禪讓作皇帝的先河（王莽代漢稱帝符命圖讖出現。梓潼人哀章製作銅匱，內有《天帝行璽金匱圖》、《赤帝行璽某傳予黃帝金策書》，偽託漢高祖遺命，令王莽稱帝）；於是王莽到高帝祠廟接受銅匱，戴上王冠覲見太皇太后，坐在未央宮，定國號為「新」，改長安為常安，作為「新朝」都城。至此，西漢滅亡，王莽達到了他的托古改制（包括土地改革、币制改革、商业改革和官名县名改革）、篡漢自立的政治野心。

王莽（生卒年不詳），字雅叔，西漢天水郡（今甘肅省天水市）人。幼年習武，年長後從軍，曾參與討伐匈奴之戰，後入朝宿衛皇宮。至始元元年（前86）昭帝劉弗陵繼立後，王莽升任衛尉（九卿之一），主掌皇宮警衛，深得輔政大將軍霍光信任。
*********************************************************
「嘉量」是中國古代標準量器。據《周禮·考工記》載：「栗氏為量，改煎金錫則不耗，不耗然後權之；權之然後准之；准之然後量之；量之以為鬴。深尺，內方尺而圜。其外，其實一鬴，其臀一寸，其實一豆；其耳三寸，其實一升。重一鈞。其聲中黃鐘之宮。槩而不稅。」其銘曰：「時文思索，允臻其極，嘉量既成，以觀四國，永啟厥後，茲器維則。」這是最早記載「嘉量」的文獻。「新莽嘉量」根據上述記載，以「黃鐘律」為基準設計，並採用圓周率（約3.1547），作為王莽推行度量衡改革的標準器，其精密鑄造工藝和完整保存狀態為研究漢代計量制度提供實物依據。
********************************************************
「新莽嘉量」採用五量一體結構，主體包含「斛、斗、升、合、龠」五個容量單位元，其進制體系：2龠等於1合，10合等於1升，10升等於1斗，10斗等於1斛。「斛」容積達1620立方寸（約20097.5毫升）。
銅器，高25.6公分，圓筒形，樸素無飾。器身外鑄有249字銘文，分別記述度量衡改革詔令及容積計算方法，採用「垂腳方正」（筆劃下部拖長）小篆字體書寫，形成獨特書寫特徵。
*器身正中的圓柱體的上部為「斛」，下部為「斗」，左耳為「升」，右耳上截為「合」，下截為「龠」。

新莽度量衡器屢見於考古發現，山東鄒城邾國故城遺址的漢代水井出土有新莽銅衡（J3：39）、銅權（J3：49）、方版（J3：40、41）等，其詔書銘文與嘉量所載內容相同（另文）。
************************************************************
銘文:
黃帝初祖，德帀于虞。虞帝始祖，德帀于新。歲在大樑，龍集戊辰。戊辰直定，天命有民。據土德受，正號既真。改正建丑，長壽隆崇。同律度量衡，稽當前人。龍在己巳，歲次實沉。初班天下，萬國永遵。子子孫孫，享傳億年。

釋義：
黃帝是我的初祖，他的美德彙集到虞帝，虞帝是我的先祖，他的美德又輾轉彙集到了新朝。戊辰年（西漢初始元年，西元8年）歲星（木星）運行到了大樑之次，北斗星的斗柄正指向蒼龍星系，天下安定，上天命我繼承漢代的天下，擁有所有的臣民，於是建立國號，即真天子位，以建醜之月作為歲首，社稷長壽興隆。制定統一的度量衡標準，考察精細且合乎前人的制度，在歲星運行到實沉之次的己巳年 （新朝始建國元年，西元9年），把新朝的度量衡制詔告天下，令各郡國遵照執行，讓子孫後世，享有天下，而傳之於億年萬代。
****************************************************
附：羅振玉臨新莽嘉量銘文
羅振玉（1866—1940），初名寶鈺（振鈺），字式如、叔蘊、叔言，號雪堂，晚號貞松老人、松翁。祖籍浙江省上虞縣永豐鄉，出生于江蘇省淮安。中國近代農學家、教育家、考古學家、金石學家、敦煌學家、目錄學家、校勘學家、古文字學家。

羅振玉一生著作達189種，校刊書籍642種。編著有《貞松堂歷代名人法書》《高昌壁畫精華》《殷墟書契》《殷墟書契菁華》《三代吉金文存》等。"	"者皆明壹之
則不壹歉疑
狀綰灋度量
帝乃詔丞相
安立號爲皇
諸侯黔首大
盡并兼天下
廿六年皇帝
圀明其意
德刻此石
不稱成功盛
後嗣爲之者
於久遠也如
稱始皇帝其
號而刻辭不
刻辭焉今襲
帝爲之皆有
度量盡始皇
相斯去疾灋"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTY3MTc0OTU2NDpWSzoyNzE1Mjg3MTcyNzY4ODI1MA==_1.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNzE1MjE2ODcxNzc1ODU1MQ==_0.jpg	0.088189	insufficient_textual_agreement	"2026-06-22週一
今天週一，祝大家順心愉快。

常用漢字
352
老姥酪烙

論語金句：
一、學習與修身（1–25）
19.君子義以為上

使徒行傳14:6-7.
詩篇134:1-3.135:1-2."	"城裏的眾人就分了黨、有附從猶太人
的、有附從使徒的、那時、外邦人和猶太人
並他們的官長、一齊擁上來、要凌辱
使徒、用石頭打他們、
使徒行傳十四之4、5、丙午及惣己祿書
使徒知道了、就逃往呂高尼的路司
得、特庇兩個城和周圍地方去、在那
裏傳福音、使徒行傳十四之6、7丙午及惣己祿書"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNzE1MjE2ODcxNzc1ODU1MQ==_0.jpg
/images/UzpfSTEwMDAwMDAyOTcyMDEwOTpWSzoyNzE1MzQwMzEwNDMwMTc3OQ==_0.jpg	0.38819	insufficient_textual_agreement	"日暮移舟何處泊

    誰家亭子水西頭

    惠山只在湘簾外

    雨後幽泉百道流

   

    題倪雲林山水　元・閔義行"	"日暮移舟何處泊誰家客船
汲泉西畔惠山寺夜深煙雨濕
後五更自覺涼
山水題畫詩一首
丙子夏月蕭寬于京"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDAyOTcyMDEwOTpWSzoyNzE1MzQwMzEwNDMwMTc3OQ==_0.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNzE1MjE2ODcxNzc1ODU1MQ==_2.jpg	0.039202	insufficient_textual_agreement	"2026-06-22週一
今天週一，祝大家順心愉快。

常用漢字
352
老姥酪烙

論語金句：
一、學習與修身（1–25）
19.君子義以為上

使徒行傳14:6-7.
詩篇134:1-3.135:1-2."	"耶和華的僕人夜
間站在耶和華殿
中的,你們當稱頌
耶和華!詩篇一三四.1.
你們當向聖所舉
手,稱頌耶和華!
詩篇一三四. 2.
願造天地的耶和
華,從錫安賜福
給你們! 詩篇
一三四.3.
你們要讚美耶和
華!你們要讚美
耶和華的名!
詩篇一三五.1.
耶和華的僕人站在
耶和華殿中,站在
我們神殿院中的,
你們要讚美他!
詩篇一三五.2."	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNzE1MjE2ODcxNzc1ODU1MQ==_2.jpg
/images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNzE1MjE2ODcxNzc1ODU1MQ==_6.jpg	0.305419	insufficient_textual_agreement	"2026-06-22週一
今天週一，祝大家順心愉快。

常用漢字
352
老姥酪烙

論語金句：
一、學習與修身（1–25）
19.君子義以為上

使徒行傳14:6-7.
詩篇134:1-3.135:1-2."	"君子義以為
上
論語金句丙午鄧啟憲"	/mnt/Suran_database/Users/thanhthanh_workspace/Project/NLP_K35/xlnntn_hp2_friend/data/mrDuc_data/Images/UzpfSTEwMDAwMDM2NjMwMzY2NTpWSzoyNzE1MjE2ODcxNzc1ODU1MQ==_6.jpg
